num_urls,suspicious_urls,sender_name_length,phishing_words,special_char_density,sender_domain_encoded,receiver_domain_encoded,label
7,0,4,0,0.04470539761021838,16388,296,0
0,0,24,0,0.01809954751131222,2906,377,1
5,0,34,0,0.02650429799426934,7383,595,0
0,0,20,0,0.08035003977724742,4147,200,0
2,0,21,0,0.06531531531531531,4286,651,0
1,0,33,0,0.02857142857142857,7276,377,1
3,0,21,0,0.045618020064357376,8535,314,0
0,0,18,0,0.02572347266881029,5882,377,1
1,0,22,0,0.036585365853658534,14423,377,1
1,0,20,0,0.03018867924528302,10186,377,1
2,0,18,0,0.04097646033129904,11308,842,0
0,0,20,0,0.04304635761589404,16358,677,0
24,0,22,0,0.05772190867111339,264,377,1
5,0,20,0,0.06391276088683469,4147,200,0
24,0,24,0,0.057736720554272515,732,377,1
24,0,24,0,0.057751540041067764,732,377,1
1,0,18,0,0.06153846153846154,1581,377,1
1,0,23,0,0.0948945615982242,7008,364,0
1,0,22,0,0.053314121037463975,7383,711,0
0,0,24,0,0.04063604240282685,7383,842,0
0,0,17,0,0.03743961352657005,7383,397,0
1,0,9,0,0.05194805194805195,10703,377,1
24,0,31,0,0.057736720554272515,2647,377,1
0,0,27,0,0.015463917525773196,2767,377,1
1,0,24,0,0.027692307692307693,16163,377,1
1,0,28,0,0.056179775280898875,12816,377,1
1,0,26,0,0.024875621890547265,15676,377,1
0,0,15,0,0.09090909090909091,2077,377,1
8,0,21,0,0.05241138872748402,5725,839,0
1,0,37,0,0.03474903474903475,10171,377,1
1,0,20,0,0.03333333333333333,1991,377,1
1,0,23,0,0.037037037037037035,14343,377,1
4,0,12,0,0.04314720812182741,16805,72,0
24,0,26,0,0.057736720554272515,17,377,1
1,0,20,0,0.016891891891891893,1991,377,1
1,0,20,0,0.017064846416382253,1991,377,1
1,0,20,0,0.025974025974025976,1991,377,1
0,0,20,0,0.02702702702702703,7172,377,1
0,0,17,0,0.03286852589641434,7383,936,0
2,0,12,0,0.04740200546946217,16805,72,0
2,0,17,0,0.03309539260220636,5176,218,0
2,0,17,0,0.030398986700443317,5176,218,0
1,0,20,0,0.02456140350877193,1991,377,1
1,0,20,0,0.02097902097902098,1991,377,1
24,0,28,0,0.05772190867111339,10588,377,1
24,0,22,0,0.057707104385739935,9198,377,1
1,0,14,0,0.04550379198266522,11675,651,0
1,0,25,0,0.03680981595092025,13656,377,1
1,0,24,0,0.03680981595092025,13889,377,1
1,0,32,0,0.014218009478672985,4064,377,1
2,0,4,0,0.04064039408866995,11856,641,0
0,0,26,0,0.0353448275862069,4450,166,0
2,0,21,0,0.044755244755244755,14594,946,0
3,0,28,0,0.12296416938110749,15311,423,0
2,0,22,0,0.04416094210009813,15679,651,0
6,1,26,0,0.04621101955081596,9438,928,0
2,0,18,0,0.08013355592654424,9281,852,0
0,0,31,0,0.03613620569840167,9696,899,0
1,0,33,0,0.032640949554896145,6451,377,1
1,0,24,0,0.036211699164345405,1362,377,1
0,0,17,0,0.10256410256410256,3588,377,1
24,0,28,0,0.057736720554272515,480,377,1
0,0,19,0,0.075,8086,377,1
3,0,23,0,0.04576271186440678,4308,842,0
3,0,2,0,0.12773858150761233,1836,799,0
2,0,23,0,0.044642857142857144,4308,861,0
0,0,23,0,0.045926735921268454,7998,651,0
2,0,27,0,0.053246753246753244,15266,159,0
0,0,23,0,0.060117302052785926,7998,651,0
0,0,12,0,0.054979253112033194,7383,195,0
0,0,25,0,0.02531645569620253,13670,377,1
24,0,33,0,0.05778120184899846,14994,377,1
0,0,28,0,0.024691358024691357,10838,377,1
3,0,26,0,0.025307950727883537,10211,19,0
0,0,23,0,0.025,11246,377,1
2,0,30,0,0.053518334985133795,16629,690,0
7,0,24,0,0.0345217883418223,7383,372,0
0,0,23,0,0.06130268199233716,7998,651,0
10,0,22,1,0.03250544662309368,5452,668,0
1,0,23,0,0.07462686567164178,5051,377,1
24,0,22,0,0.05772190867111339,4132,377,1
2,0,25,0,0.04787493893502687,15869,47,0
0,0,19,0,0.015151515151515152,10409,377,1
1,0,29,0,0.041379310344827586,9575,377,1
2,0,21,0,0.04350282485875706,14594,690,0
0,0,23,0,0.03710575139146568,7998,651,0
0,0,23,0,0.012345679012345678,2283,377,1
3,0,21,0,0.03409090909090909,10495,377,0
1,0,27,0,0.029585798816568046,8781,377,1
2,0,20,0,0.033271719038817,15431,711,0
24,0,29,0,0.057383320581484314,9508,377,1
0,0,25,0,0.13953488372093023,7488,377,1
0,0,17,0,0.022727272727272728,3301,377,1
0,0,24,0,0.04618473895582329,7383,296,0
24,0,26,0,0.05772190867111339,5320,377,1
0,0,21,0,0.07142857142857142,9649,377,1
50,0,20,0,0.05626888217522659,11462,662,0
2,0,19,0,0.06945261918775751,11430,344,0
0,0,21,0,0.01694915254237288,10841,377,1
24,0,26,0,0.057751540041067764,390,377,1
3,0,23,0,0.07206994328922495,7008,344,0
1,0,29,0,0.027472527472527472,10098,377,1
4,0,43,0,0.03556187766714083,7383,535,0
2,0,19,0,0.04838709677419355,8650,536,0
0,0,25,0,0.058823529411764705,7391,677,0
2,0,23,0,0.043909348441926344,7393,711,0
6,0,5,0,0.05604551920341394,16746,423,0
0,0,23,0,0.08316008316008316,2539,936,0
2,0,21,0,0.046189376443418015,7383,842,0
24,0,31,0,0.057383320581484314,4567,377,1
3,0,25,0,0.033366045142296366,7383,711,0
3,0,21,0,0.04660587639311044,8535,314,0
1,0,42,0,0.020833333333333332,3817,377,1
3,0,23,0,0.047979797979797977,4308,711,0
11,0,24,0,0.04782375067168189,6094,377,0
5,0,20,0,0.02830188679245283,5189,231,0
24,0,25,0,0.05772190867111339,652,377,1
2,0,16,0,0.04235090751944685,219,364,0
1,0,10,0,0.04411764705882353,10703,377,1
1,0,35,0,0.04220779220779221,3163,377,1
2,0,24,0,0.03190184049079755,7383,372,0
0,0,24,0,0.08247422680412371,7284,377,1
0,0,23,0,0.028037383177570093,6693,377,1
0,0,12,0,0.01900647948164147,7383,506,0
0,0,24,0,0.09195402298850575,12429,377,1
0,0,25,0,0.024509803921568627,2186,377,1
5,0,27,0,0.020962602716753313,14746,289,0
0,0,17,0,0.014492753623188406,10764,377,0
0,0,25,0,0.022222222222222223,2550,377,1
2,0,19,0,0.03982016698779704,12171,422,0
1,0,35,0,0.0488997555012225,11813,377,1
0,0,23,0,0.022727272727272728,11015,377,1
0,0,35,0,0.08012820512820513,7383,200,0
3,0,22,0,0.05851528384279476,7383,304,0
3,0,24,0,0.04413472706155633,7383,372,0
1,0,38,0,0.02702702702702703,4519,377,1
0,0,10,0,0.061597690086621755,12824,651,0
1,0,34,0,0.0547945205479452,1259,377,1
2,0,30,1,0.03937007874015748,15029,377,1
1,0,30,0,0.028735632183908046,3736,377,1
24,0,25,0,0.057736720554272515,4560,377,1
2,0,19,0,0.03994845360824742,12171,422,0
4,0,35,0,0.04793561931420574,7383,711,0
1,0,16,0,0.02172636523781562,9836,213,0
3,0,22,0,0.06151645207439199,11338,651,0
24,0,27,0,0.05757420675537359,15079,377,1
2,0,31,0,0.053418803418803416,15527,714,0
2,0,19,0,0.06439393939393939,12171,861,0
1,0,33,0,0.034161490683229816,7666,377,1
0,0,24,0,0.02531645569620253,3530,377,1
2,0,19,0,0.06037735849056604,12171,159,0
1,0,6,0,0.04597701149425287,4242,377,1
1,0,25,0,0.031073446327683617,13302,377,1
1,0,25,0,0.023255813953488372,13302,377,1
1,0,23,0,0.029411764705882353,1049,377,1
0,0,12,0,0.05324558779539336,6220,614,0
1,0,22,0,0.08848080133555926,12138,677,0
24,0,27,0,0.05772190867111339,4120,377,1
24,0,26,0,0.057736720554272515,8940,377,1
0,0,22,0,0.03669724770642202,1412,377,1
1,0,27,0,0.02440441603718768,16608,296,0
1,0,28,0,0.04087193460490463,11555,377,1
1,0,19,0,0.12725225225225226,10256,651,0
2,0,16,0,0.05093555093555094,11682,1,0
2,0,19,0,0.06,12171,159,0
0,0,22,0,0.00881057268722467,3649,377,1
1,0,19,0,0.14985163204747776,10256,651,0
0,0,20,0,0.028037383177570093,10756,377,1
0,0,26,0,0.08685258964143426,11087,677,0
1,0,22,0,0.031078610603290677,12209,377,1
3,0,31,0,0.048723897911832945,15739,368,0
1,0,34,0,0.04747774480712166,9979,377,1
1,0,7,0,0.05789473684210526,13982,377,1
0,0,23,0,0.03864734299516908,1459,377,1
24,0,22,0,0.057736720554272515,12839,377,1
2,0,31,0,0.05030487804878049,15739,368,0
0,0,30,0,0.03759398496240601,4906,377,1
2,0,31,0,0.046255506607929514,15739,644,0
1,0,32,0,0.010526315789473684,7296,377,1
1,0,27,0,0.026119402985074626,12771,377,1
1,0,27,0,0.02867383512544803,12771,377,1
0,0,23,0,0.06666666666666667,12977,377,1
0,0,20,0,0.0,2728,377,1
1,0,19,0,0.03180212014134275,1031,377,1
0,0,26,0,0.025889967637540454,4375,377,1
1,0,34,0,0.038461538461538464,9982,377,1
0,0,19,0,0.025236593059936908,11035,377,1
1,0,41,0,0.012578616352201259,9839,377,1
0,0,23,0,0.03213242453748783,7998,364,0
1,0,18,0,0.05952380952380952,7383,938,0
5,0,21,0,0.0743362831858407,16668,677,0
2,0,23,0,0.02020618556701031,3669,296,0
24,0,29,0,0.057736720554272515,324,377,1
2,0,21,0,0.04175365344467641,14594,298,0
1,0,16,0,0.030685920577617327,3255,377,1
1,0,19,0,0.025078369905956112,12906,377,1
1,0,19,0,0.025806451612903226,12906,377,1
1,0,33,0,0.016597510373443983,9982,377,1
0,0,26,0,0.013888888888888888,4378,377,1
1,0,24,0,0.02912621359223301,7329,377,1
0,0,19,0,0.07165109034267912,10256,651,0
3,0,21,0,0.05672268907563025,14594,159,0
2,0,7,0,0.05366269165247019,8228,714,0
24,0,23,0,0.057736720554272515,13286,377,1
14,0,59,1,0.024429202292586678,864,25,0
24,0,27,0,0.05772190867111339,8619,377,1
1,0,21,0,0.01744186046511628,2206,377,1
1,0,36,0,0.037037037037037035,1711,377,1
1,0,37,0,0.027972027972027972,13617,377,1
1,0,28,0,0.02857142857142857,13600,377,1
0,0,23,0,0.046413502109704644,4800,377,1
24,0,28,0,0.057736720554272515,4433,377,1
24,0,27,0,0.05772190867111339,2008,377,1
1,0,26,0,0.02877697841726619,13620,377,1
1,0,34,0,0.028901734104046242,6706,377,1
24,0,25,0,0.05772190867111339,210,377,1
1,0,24,0,0.03062583222370173,5223,231,0
2,0,27,0,0.03727064220183486,6204,19,0
24,0,28,0,0.057736720554272515,13591,377,1
1,0,24,0,0.08064516129032258,9696,938,0
2,0,21,0,0.030539311241065625,7383,711,0
0,0,22,0,0.03811659192825112,7383,377,0
3,0,44,0,0.03614457831325301,8204,377,0
1,0,25,0,0.027972027972027972,14613,377,1
0,0,23,0,0.0364963503649635,1708,377,1
24,0,22,0,0.057736720554272515,4144,377,1
24,0,22,0,0.05772190867111339,11811,377,1
24,0,20,0,0.057736720554272515,4189,377,1
1,0,15,0,0.05338078291814947,8557,799,0
0,0,24,0,0.027777777777777776,4996,377,1
0,0,29,0,0.025157232704402517,2041,377,1
1,0,30,0,0.02810590631364562,983,314,0
1,0,24,0,0.02857142857142857,2928,377,1
1,0,22,0,0.02857142857142857,7554,377,1
1,0,26,0,0.028089887640449437,10826,377,1
1,0,36,0,0.05232558139534884,1638,377,1
3,0,28,0,0.06148055207026349,4795,885,0
0,0,27,0,0.0049261083743842365,5036,377,1
1,0,31,0,0.08,15419,377,1
2,0,21,0,0.03044041450777202,7383,711,0
1,0,37,0,0.03076923076923077,7943,377,1
1,0,26,0,0.02857142857142857,13732,377,1
24,0,26,0,0.057383320581484314,1228,377,1
2,0,29,0,0.01834862385321101,5193,296,0
1,0,17,0,0.07115384615384615,16664,651,0
1,0,17,0,0.06960227272727272,16664,651,0
2,0,31,0,0.03712871287128713,15739,861,0
24,0,26,0,0.05772190867111339,6619,377,1
6,0,20,0,0.05890348889895786,6219,899,0
1,0,26,0,0.043859649122807015,15380,377,1
1,0,34,0,0.05056179775280899,3927,377,1
1,0,15,0,0.05056179775280899,1182,377,1
3,0,21,0,0.04157782515991471,7383,684,0
1,0,2,0,0.05263157894736842,11939,377,1
1,0,28,0,0.01639344262295082,15419,377,1
3,0,17,0,0.03559322033898305,13781,372,0
1,0,30,0,0.0330188679245283,3270,377,1
2,0,25,0,0.03489771359807461,5200,314,0
0,0,22,0,0.03265666372462489,15356,698,0
4,0,23,0,0.024179620034542316,5176,296,0
1,0,37,0,0.02877697841726619,13741,377,1
2,0,2,0,0.12240184757505773,1836,799,0
1,0,29,0,0.02857142857142857,1163,377,1
0,0,13,0,0.09090909090909091,14938,377,1
1,0,9,0,0.038461538461538464,10703,377,1
1,0,35,0,0.053475935828877004,11145,377,1
0,0,22,0,0.0543075783757097,15154,651,0
1,0,31,0,0.018115942028985508,9336,377,1
2,0,20,0,0.04036770583533174,11390,77,0
3,0,52,0,0.08229885057471265,878,15,0
3,0,27,0,0.02188827180659915,8610,296,0
3,0,14,0,0.04620123203285421,11675,651,0
5,0,25,0,0.06129807692307692,13686,418,0
2,0,31,0,0.04993429697766097,15739,876,0
0,0,27,0,0.01694915254237288,3729,377,1
2,0,31,0,0.036286919831223625,15739,364,0
1,0,40,0,0.025,12958,377,1
1,0,15,0,0.05737704918032787,8557,799,0
24,0,28,0,0.057383320581484314,10564,377,1
0,0,24,0,0.0136986301369863,3821,377,1
1,0,21,0,0.035211267605633804,8946,377,1
0,0,20,0,0.02912621359223301,2699,377,1
1,0,23,0,0.030120481927710843,14891,377,1
1,0,36,0,0.03571428571428571,15864,377,1
0,0,23,0,0.06830601092896176,7998,651,0
0,0,23,0,0.09090909090909091,13919,377,1
3,0,31,0,0.05555555555555555,15739,159,0
0,0,24,0,0.035398230088495575,7615,377,0
2,0,24,0,0.05396290050590219,11792,711,0
24,0,28,0,0.057736720554272515,6131,377,1
24,0,29,0,0.057736720554272515,244,377,1
1,0,30,0,0.01809954751131222,1744,377,1
1,0,30,0,0.028735632183908046,14782,377,1
0,0,23,0,0.08818770226537216,7998,651,0
24,0,22,0,0.057383320581484314,8948,377,1
1,0,21,0,0.030828516377649325,3446,377,1
24,0,26,0,0.05772190867111339,11816,377,1
0,0,35,0,0.06091370558375635,7383,359,0
1,0,31,0,0.046052631578947366,1097,377,1
24,0,26,0,0.057736720554272515,9150,377,1
4,0,26,0,0.06587436332767402,6028,213,0
1,0,23,0,0.10932944606413994,7998,651,0
24,0,22,0,0.05772190867111339,15855,377,1
1,0,41,0,0.022058823529411766,14024,377,1
1,0,36,0,0.02756892230576441,1236,377,1
0,0,35,0,0.05128205128205128,7383,677,0
0,0,29,0,0.02497027348394768,3371,377,1
0,0,23,0,0.025236593059936908,13041,377,1
1,0,19,0,0.03422619047619048,16456,377,1
1,0,37,0,0.057971014492753624,14353,377,1
0,0,22,0,0.013824884792626729,3180,377,1
0,0,23,0,0.06162464985994398,7998,651,0
1,0,23,0,0.025974025974025976,11419,377,1
2,0,22,1,0.039761431411530816,8896,377,1
1,0,35,0,0.046357615894039736,5039,377,1
0,0,31,0,0.014634146341463415,2134,377,1
1,0,30,0,0.02877697841726619,14823,377,1
0,0,35,0,0.0872093023255814,7383,787,0
2,0,35,0,0.05136612021857923,7383,364,0
3,0,35,0,0.07874015748031496,7383,200,0
0,0,23,0,0.10607621009268794,7998,651,0
1,0,34,0,0.029288702928870293,16125,377,1
3,0,21,0,0.060393258426966294,7383,899,0
1,0,9,0,0.04411764705882353,10703,377,1
24,0,28,0,0.05772190867111339,208,377,1
0,0,21,0,0.041017850360805165,4655,839,0
2,0,21,0,0.04280821917808219,7383,364,0
0,0,23,0,0.07606490872210954,7998,651,0
2,0,21,0,0.042444821731748725,7383,364,0
24,0,26,0,0.05772190867111339,8208,377,1
0,0,35,0,0.05104408352668213,7383,364,0
1,0,28,0,0.030303030303030304,13270,377,1
0,0,22,0,0.037914691943127965,1400,377,1
1,0,9,0,0.04225352112676056,10703,377,1
0,0,25,0,0.037815126050420166,5495,377,1
0,0,18,0,0.027777777777777776,11028,377,1
0,0,23,0,0.07528089887640449,7998,651,0
1,0,43,0,0.062111801242236024,7383,536,0
6,0,20,0,0.05172040683834668,6219,842,0
24,0,28,0,0.05772190867111339,334,377,1
3,0,23,0,0.06203135650988412,12171,861,0
2,0,4,0,0.03663003663003663,11856,711,0
1,0,16,0,0.02109181141439206,5536,839,0
1,0,36,0,0.026706231454005934,6594,377,1
2,0,25,0,0.03004694835680751,7383,711,0
1,0,20,0,0.03571428571428571,12797,377,1
0,0,23,0,0.09695381591876842,7998,651,0
0,0,23,0,0.11895161290322581,7998,651,0
0,0,26,0,0.061971830985915494,11087,677,0
6,0,35,0,0.05945945945945946,7383,690,0
4,0,30,0,0.06367713004484304,7383,690,0
1,0,11,0,0.05188679245283019,12988,377,1
1,0,20,0,0.029239766081871343,12797,377,1
1,0,7,0,0.04838709677419355,10703,377,1
0,0,23,0,0.016494845360824743,7615,377,1
1,0,40,0,0.022900763358778626,16097,377,1
7,0,19,0,0.05390625,11731,711,0
0,0,23,0,0.06639541335306084,7998,651,0
0,0,23,0,0.02727272727272727,3291,377,1
1,0,20,0,0.0299625468164794,12797,377,1
2,0,21,0,0.04820051413881748,7383,298,0
2,0,21,0,0.059841384282624366,14594,298,0
1,0,30,0,0.03431251542828931,7391,659,0
0,0,23,0,0.04043545878693624,7998,651,0
4,0,21,0,0.04791238877481177,7383,690,0
24,0,27,0,0.057383320581484314,1465,377,1
1,0,31,0,0.023017902813299233,2277,377,1
0,0,23,0,0.0380952380952381,1451,377,1
1,0,20,0,0.03303303303303303,12797,377,1
1,0,20,0,0.022508038585209004,12797,377,1
1,0,20,0,0.02356902356902357,12797,377,1
0,0,24,0,0.006557377049180328,2548,377,1
1,0,25,0,0.027932960893854747,15992,377,1
2,0,18,0,0.027373068432671083,7194,291,0
1,0,20,0,0.024922118380062305,12797,377,1
24,0,27,0,0.05772190867111339,321,377,1
2,0,23,0,0.043235704323570434,4308,711,0
0,0,27,0,0.009708737864077669,3858,377,1
2,0,8,0,0.047619047619047616,13479,799,0
2,0,12,0,0.05,10703,377,1
1,0,32,0,0.025806451612903226,14856,377,1
1,0,35,0,0.022988505747126436,6418,377,1
1,0,23,0,0.025815217391304348,7383,372,0
1,0,40,0,0.020460358056265986,1664,377,1
4,0,31,0,0.0287569573283859,1824,314,0
0,0,23,0,0.02158273381294964,11130,314,0
1,0,18,0,0.031914893617021274,1843,536,0
1,0,18,0,0.0477516912057302,7383,651,0
0,0,25,0,0.014285714285714285,2649,377,1
2,0,19,0,0.05800865800865801,12171,364,0
1,0,36,0,0.02127659574468085,13956,377,1
1,0,35,0,0.018518518518518517,1999,377,1
2,0,16,0,0.05258964143426295,7383,651,0
2,0,19,0,0.05775862068965517,12171,364,0
0,0,35,0,0.08955223880597014,7383,711,0
2,0,21,0,0.04135472370766488,7411,377,0
3,0,19,0,0.045705279747832936,12171,364,0
0,0,26,0,0.008658008658008658,3828,377,1
1,0,10,0,0.06060606060606061,6761,377,1
3,0,15,0,0.03063973063973064,15636,314,0
4,0,16,0,0.10002985965959989,7830,449,0
0,0,20,0,0.023381294964028777,3563,377,1
0,0,17,0,0.02781211372064277,10747,714,0
5,0,5,0,0.052988554472233995,16746,423,0
4,0,16,0,0.08454608454608455,7383,698,0
0,0,23,0,0.04970059880239521,11130,314,0
2,0,24,0,0.040123456790123455,7383,372,0
1,0,34,0,0.040268456375838924,9145,377,1
1,0,32,0,0.04417670682730924,7938,377,1
1,0,41,0,0.025787965616045846,5361,377,1
0,0,30,0,0.06921241050119331,13942,651,0
0,0,31,0,0.05493133583021224,7383,616,0
0,0,23,0,0.05340829234012649,7998,651,0
1,0,38,0,0.03954802259887006,4347,377,1
1,0,25,0,0.03349282296650718,1012,377,1
1,0,6,0,0.034482758620689655,10703,377,1
3,0,21,0,0.0352536543422184,7729,711,0
0,0,23,0,0.013043478260869565,2488,377,1
1,0,17,0,0.038461538461538464,3536,377,1
25,1,15,0,0.031644169063952204,2276,938,0
24,0,27,0,0.057736720554272515,12775,377,1
2,0,23,0,0.04013015184381779,7383,372,0
4,0,15,0,0.08450704225352113,4846,651,0
2,0,22,0,0.06825568797399784,7383,899,0
2,0,23,0,0.04185161699429296,4308,711,0
0,0,31,0,0.02040816326530612,3861,377,1
1,0,38,0,0.04060913705583756,16408,377,1
1,0,23,0,0.026239067055393587,2473,377,1
1,0,18,0,0.03361344537815126,7383,938,0
2,0,34,0,0.07260726072607261,10213,377,1
3,0,24,0,0.05560165975103734,7383,364,0
24,0,26,0,0.05772190867111339,11889,377,1
2,0,23,0,0.04198473282442748,4308,711,0
0,0,26,0,0.01487778958554729,9435,500,0
6,0,31,0,0.046065259117082535,7450,372,0
1,0,13,0,0.04285714285714286,10703,377,1
1,0,27,0,0.031055900621118012,6926,377,1
0,0,22,0,0.08421052631578947,11015,377,1
0,0,31,0,0.026785714285714284,15687,377,1
2,0,28,0,0.03910614525139665,7383,536,0
1,0,25,0,0.03164556962025317,1012,377,1
2,0,28,0,0.06172839506172839,16795,364,0
0,0,45,0,0.02181818181818182,16466,377,0
3,0,35,0,0.061164333087693444,7383,383,0
1,0,20,0,0.03558535327488396,11390,367,0
3,0,31,0,0.046221570066030816,15739,383,0
1,0,39,0,0.03424657534246575,2205,377,1
0,0,34,0,0.019933554817275746,2219,377,1
0,0,17,0,0.027777777777777776,2081,377,1
23,0,43,0,0.04829721362229102,7450,372,0
24,0,43,0,0.04948317572025511,7450,372,0
2,0,32,0,0.0375,7383,711,0
1,0,29,0,0.021164021164021163,8302,377,1
1,0,12,0,0.02481389578163772,14568,377,1
1,0,25,0,0.031027104136947217,9957,574,0
1,0,34,0,0.03044496487119438,9297,377,1
2,0,19,0,0.057356608478802994,16620,666,0
2,0,19,0,0.03616751269035533,10613,364,0
3,0,28,0,0.03622250970245795,16795,364,0
1,0,23,0,0.03937007874015748,7383,83,0
24,0,27,0,0.057383320581484314,5537,377,1
1,0,30,0,0.029940119760479042,6627,377,1
1,0,2,0,0.058823529411764705,5531,377,1
1,0,39,0,0.0845771144278607,10236,377,1
1,0,24,0,0.10996119016817593,4485,636,0
1,0,8,0,0.04,10703,377,1
1,0,15,0,0.05063291139240506,10703,377,1
1,0,35,0,0.031746031746031744,2497,377,1
1,0,9,0,0.0379746835443038,10703,377,1
0,0,22,0,0.0821917808219178,3579,377,1
24,0,29,0,0.05772190867111339,12023,377,1
1,0,29,0,0.028169014084507043,14572,377,1
3,0,23,0,0.06097560975609756,12171,159,0
1,0,34,0,0.013422818791946308,9400,377,1
0,0,17,0,0.02564102564102564,10841,377,1
1,0,38,0,0.028169014084507043,13886,377,1
0,0,19,0,0.08108108108108109,11273,377,1
0,0,27,0,0.06606606606606606,5022,677,0
3,0,23,0,0.06113769271664009,12171,159,0
1,0,24,0,0.02861952861952862,3438,377,1
1,0,27,0,0.022556390977443608,11219,377,1
1,0,9,0,0.042735042735042736,10703,377,1
1,0,37,0,0.023178807947019868,8826,377,1
0,0,22,0,0.012195121951219513,5001,377,1
1,0,41,0,0.035398230088495575,13901,377,1
1,0,27,0,0.031259215570628135,6204,296,0
1,0,47,0,0.04984423676012461,7383,411,0
1,0,30,0,0.027932960893854747,15065,377,1
12,0,25,0,0.0527086383601757,7450,372,0
4,0,23,0,0.058704453441295545,12171,48,0
0,0,18,0,0.011661807580174927,12055,377,1
1,0,5,0,0.047619047619047616,8902,377,1
3,0,20,0,0.06175771971496437,5687,711,0
2,0,21,0,0.049723756906077346,9403,377,1
1,0,22,0,0.03099510603588907,7383,372,0
1,0,23,0,0.02359882005899705,13894,377,1
1,0,28,0,0.027932960893854747,2696,377,1
1,0,26,0,0.02824858757062147,15779,377,1
1,0,17,0,0.0410958904109589,10187,377,1
2,0,31,0,0.04808988764044944,15739,842,0
1,0,17,0,0.025174825174825177,10263,377,1
1,0,18,0,0.04317548746518106,13273,377,1
1,0,18,0,0.02857142857142857,3131,377,1
24,0,27,0,0.0578108941418294,180,377,1
0,0,29,0,0.027548209366391185,6520,506,0
2,0,22,0,0.04421768707482993,3584,377,1
0,0,22,0,0.059001512859304085,7383,377,0
0,0,34,0,0.049163179916317995,5936,612,0
1,0,28,0,0.029585798816568046,10826,377,1
1,0,26,0,0.025139664804469275,11649,377,1
1,0,39,0,0.06390977443609022,5771,377,1
1,0,32,0,0.0163265306122449,6799,377,1
1,0,35,0,0.018018018018018018,16408,377,1
1,0,20,0,0.05365126676602087,7383,536,0
1,0,40,0,0.031180400890868598,13437,377,1
1,0,41,0,0.023668639053254437,16519,377,1
2,0,18,0,0.06492785793562708,7383,651,0
1,0,38,0,0.021377672209026127,6207,377,1
1,0,26,0,0.036036036036036036,11301,377,1
1,0,29,0,0.028368794326241134,14014,377,1
1,0,35,0,0.03076923076923077,12109,377,1
1,0,31,0,0.018292682926829267,4151,377,1
0,0,28,0,0.01293103448275862,2500,377,1
1,0,26,0,0.029069767441860465,9486,377,1
2,0,20,0,0.03870162297128589,1738,711,0
1,0,41,0,0.034482758620689655,6988,377,1
1,0,25,0,0.037383177570093455,13580,377,1
1,0,38,0,0.030042918454935622,11563,377,1
0,0,22,0,0.008547008547008548,3151,377,1
1,0,30,0,0.06565656565656566,15065,377,1
0,0,22,0,0.0,9435,377,0
24,0,22,0,0.057383320581484314,10034,377,1
1,0,20,0,0.05,364,377,1
7,1,41,0,0.02111684655091506,4271,606,0
1,0,7,0,0.05699481865284974,12532,377,1
24,0,25,0,0.057736720554272515,7597,377,1
0,0,25,0,0.025029797377830752,3432,377,1
4,0,16,0,0.031933979189092215,5536,839,0
24,0,28,0,0.057383320581484314,4531,377,1
1,0,36,0,0.023076923076923078,7611,377,1
1,0,23,0,0.032679738562091505,9452,729,0
4,0,24,0,0.07245688973263724,9173,781,0
5,0,35,0,0.03519061583577713,7447,377,0
0,0,21,0,0.020171457387796268,8147,314,0
1,0,5,0,0.06779661016949153,11973,377,1
1,0,27,0,0.03443708609271523,7383,938,0
0,0,31,0,0.030395136778115502,11555,377,1
0,0,21,0,0.09090909090909091,4769,377,1
2,0,28,0,0.05967741935483871,7383,945,0
1,0,20,0,0.03048780487804878,7452,377,1
1,0,39,0,0.029411764705882353,9834,377,1
0,0,28,0,0.058823529411764705,572,377,1
2,0,21,0,0.04381443298969072,14594,899,0
1,0,22,0,0.05192761605035405,16660,938,0
0,0,22,0,0.013452914798206279,2462,377,1
2,0,21,1,0.03964321110009911,16634,377,1
1,0,9,0,0.04,10703,377,1
1,0,15,0,0.04365079365079365,8557,799,0
11,0,16,0,0.09247811983597527,9491,512,0
0,0,19,0,0.028125,10817,314,0
1,0,21,0,0.038135593220338986,3286,377,1
3,0,16,0,0.05526698524828589,9491,512,0
2,0,20,0,0.023532048408785297,7995,521,0
11,0,16,0,0.09247811983597527,9491,512,0
1,0,34,0,0.031496062992125984,3869,377,1
1,0,27,0,0.030688294607628234,6029,281,0
1,0,39,0,0.023696682464454975,15558,377,1
0,0,30,0,0.0091324200913242,2220,377,1
0,0,21,0,0.01195219123505976,3893,377,1
0,0,18,0,0.03762662807525326,6203,314,0
1,0,24,0,0.0641025641025641,3613,377,1
1,0,23,0,0.029411764705882353,2131,377,1
1,0,31,0,0.027777777777777776,3681,377,1
2,0,21,0,0.03525835866261398,14594,74,0
2,0,16,0,0.04157644001732352,8220,314,0
4,0,15,1,0.03537653239929948,11856,711,0
1,0,22,0,0.0390625,9013,377,1
1,0,36,0,0.024922118380062305,9300,377,1
2,0,30,0,0.039688164422395464,16629,690,0
1,0,31,0,0.02857142857142857,6268,377,1
1,0,40,0,0.022670025188916875,15905,377,1
1,0,43,0,0.023026315789473683,1160,377,1
1,0,24,0,0.027777777777777776,4062,377,1
2,0,12,0,0.053156146179401995,1220,842,0
